row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,csv_depth,bfs_depth,parent_qid,parent_label,reaching_property,reaching_property_label,path
row3020,Q1017587|Q4830453,Q1017587,Business Objects,Q4830453,business,1,1,1,Q1017587,Business Objects,P31,instance of,Business Objects --instance of--> business
row1543,Q836575|Q2692551,Q836575,quality assurance,Q2692551,dewatering,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> dewatering
row1544,Q836575|Q65898021,Q836575,quality assurance,Q65898021,casting lots,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> casting lots
row3933,Q837335|Q1328899,Q837335,Ecma International,Q1328899,standards organization,1,1,1,Q837335,Ecma International,P31,instance of,Ecma International --instance of--> Standards organization
row3934,Q837335|Q294801,Q837335,Ecma International,Q294801,eco-control body,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> eco-control body
row3935,Q837335|Q51885731,Q837335,Ecma International,Q51885731,European Standardization Organization,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> European Standardization Organization
row3936,Q837335|Q7835148,Q837335,Ecma International,Q7835148,transport standards organization,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> transport standards organization
row3937,Q837335|Q52162350,Q837335,Ecma International,Q52162350,regional standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> regional standards organisation
row3938,Q837335|Q15277759,Q837335,Ecma International,Q15277759,national standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> national standards organisation
row3939,Q837335|Q659206,Q837335,Ecma International,Q659206,Technischer Überwachungsverein,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Ecma International --instance of--> Standards organization --has subclass--> Technischer Überwachungsverein
row984,Q841645|Q11016,Q841645,Internet television,Q11016,technology,1,1,1,Q841645,Internet television,P31,instance of,Internet television --instance of--> technology
row985,Q841645|Q104954,Q841645,Internet television,Q104954,radio-frequency identification,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> radio-frequency identification
row986,Q841645|Q1780543,Q841645,Internet television,Q1780543,communication technology,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> communication technology
row987,Q841645|Q743030,Q841645,Internet television,Q743030,environmental technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> environmental technology
row988,Q841645|Q110934262,Q841645,Internet television,Q110934262,analog technology,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> analog technology
row989,Q841645|Q48772760,Q841645,Internet television,Q48772760,Solar energy conversion,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Solar energy conversion
row990,Q841645|Q4704909,Q841645,Internet television,Q4704909,Ancient Greek technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Ancient Greek technology
row991,Q841645|Q1742264,Q841645,Internet television,Q1742264,film technology,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> film technology
row992,Q841645|Q7449091,Q841645,Internet television,Q7449091,Semantic technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Semantic technology
row993,Q841645|Q5063947,Q841645,Internet television,Q5063947,low floor technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> low floor technology
row994,Q841645|Q6631525,Q841645,Internet television,Q6631525,food engineering,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> food engineering
row995,Q841645|Q18657814,Q841645,Internet television,Q18657814,isothermal technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> isothermal technology
row996,Q841645|Q6764311,Q841645,Internet television,Q6764311,marine technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> marine technology
row997,Q841645|Q19292902,Q841645,Internet television,Q19292902,vehicle safety technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> vehicle safety technology
row998,Q841645|Q1000064,Q841645,Internet television,Q1000064,nuclear reactor technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> nuclear reactor technology
row999,Q841645|Q348091,Q841645,Internet television,Q348091,nuclear technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> nuclear technology
row1000,Q841645|Q2865882,Q841645,Internet television,Q2865882,industrial arts,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> industrial arts
row1001,Q841645|Q100232465,Q841645,Internet television,Q100232465,vehicle technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> vehicle technology
row1002,Q841645|Q12739,Q841645,Internet television,Q12739,nuclear power,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> nuclear power
row1003,Q841645|Q6140109,Q841645,Internet television,Q6140109,materials technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> materials technology
row1004,Q841645|Q211017,Q841645,Internet television,Q211017,e-government,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> e-government
row1005,Q841645|Q23001701,Q841645,Internet television,Q23001701,technics,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> technics
row1006,Q841645|Q7096284,Q841645,Internet television,Q7096284,web platform,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> web platform
row1007,Q841645|Q282413,Q841645,Internet television,Q282413,Roman technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Roman technology
row1008,Q841645|Q466410,Q841645,Internet television,Q466410,high tech,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> high tech
row1009,Q841645|Q54006339,Q841645,Internet television,Q54006339,display technology,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> display technology
row1010,Q841645|Q11971600,Q841645,Internet television,Q11971600,gas power,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> gas power
row1011,Q841645|Q1001378,Q841645,Internet television,Q1001378,cinematic technique,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> cinematic technique
row1012,Q841645|Q1751537,Q841645,Internet television,Q1751537,membrane technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> membrane technology
row1013,Q841645|Q211500,Q841645,Internet television,Q211500,pneumatics,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> pneumatics
row1014,Q841645|Q7312473,Q841645,Internet television,Q7312473,Renaissance technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Renaissance technology
row1015,Q841645|Q3180036,Q841645,Internet television,Q3180036,medieval technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> medieval technology
row1016,Q841645|Q14326701,Q841645,Internet television,Q14326701,aspect-oriented software development,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> aspect-oriented software development
row1017,Q841645|Q6941971,Q841645,Internet television,Q6941971,music instrument technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> music instrument technology
row1018,Q841645|Q1122355,Q841645,Internet television,Q1122355,Computer telephony integration,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> computer telephony integration
row1019,Q841645|Q4086911,Q841645,Internet television,Q4086911,biomedical technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> biomedical technology
row1020,Q841645|Q16319025,Q841645,Internet television,Q16319025,financial technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> financial technology
row1021,Q841645|Q1392806,Q841645,Internet television,Q1392806,drug delivery,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> drug delivery
row1022,Q841645|Q1519843,Q841645,Internet television,Q1519843,health technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> health technology
row1023,Q841645|Q1916441,Q841645,Internet television,Q1916441,media technology,1,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> media technology
row1024,Q841645|Q60790901,Q841645,Internet television,Q60790901,Pedestrian crash avoidance mitigation,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> Pedestrian crash avoidance mitigation
row1025,Q841645|Q6887246,Q841645,Internet television,Q6887246,mobile technology,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> mobile technology
row1026,Q841645|Q911772,Q841645,Internet television,Q911772,technical chemistry,0,2,2,Q11016,technology,(-)P279,has subclass,Internet television --instance of--> technology --has subclass--> technical chemistry
row4631,Q846564|Q2719417,Q846564,conjunctive normal form,Q2719417,canonical normal form,1,1,1,Q846564,conjunctive normal form,P279,subclass of,conjunctive normal form --subclass of--> canonical normal form
row1027,Q846636|Q11862829,Q846636,software architecture,Q11862829,academic discipline,1,1,1,Q846636,software architecture,P31,instance of,software architecture --instance of--> academic discipline
row1028,Q846636|Q4671286,Q846636,software architecture,Q4671286,academic major,1,1,1,Q846636,software architecture,P31,instance of,software architecture --instance of--> academic major
row1029,Q846636|Q64800607,Q846636,software architecture,Q64800607,Pacific Literature,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> Pacific Literature
row1030,Q846636|Q52109,Q846636,software architecture,Q52109,geomorphology,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> geomorphology
row1031,Q846636|Q64810407,Q846636,software architecture,Q64810407,renewable and sustainable engineering,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> renewable and sustainable engineering
row1032,Q846636|Q64800624,Q846636,software architecture,Q64800624,Language tracks,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> Language tracks
row1033,Q846636|Q109425807,Q846636,software architecture,Q109425807,cultural well-being,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> cultural well-being
row1034,Q846636|Q64801134,Q846636,software architecture,Q64801134,Educational Evaluation and Assessment,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> Educational Evaluation and Assessment
row1035,Q846636|Q64812449,Q846636,software architecture,Q64812449,business information systems,1,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> business information systems
row1036,Q846636|Q64809371,Q846636,software architecture,Q64809371,Tertiary Teaching,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> Tertiary Teaching
row1037,Q846636|Q4785472,Q846636,software architecture,Q4785472,archaeological sub-discipline,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> archaeological sub-discipline
row1038,Q846636|Q4740894,Q846636,software architecture,Q4740894,fish disease and parasites,0,2,2,Q11862829,academic discipline,(-)P279,has subclass,software architecture --instance of--> academic discipline --has subclass--> fish disease and parasites
